Index,Hogwarts_House,First_Name,Last_Name,Birthday,Best_Hand,Arithmancy,Astronomy,Herbology,Defense_Against_the_Dark_Arts,Divination,Muggle_Studies,Ancient_Runes,History_of_Magic,Transfiguration,Potions,Care_of_Magical_Creatures,Charms,Flying
950,Hufflepuff,Violeta,Bess,1997-02-17,1,52380.0,453.88381994465607,8.0707074131636,-4.538838199446562,3.684,-333.6564453616893,390.96463663834834,0.7441380933501849,1033.770338820963,-0.3850595590362245,0.9849798168612062,-244.73597,55.37
951,Slytherin,Stan,Kirkwood,1997-07-04,0,79737.0,-323.6021036739885,-8.080771137821479,3.2360210367398854,-5.326,-362.32957559616506,414.20848677286574,4.662612521101803,1049.4633551988434,9.000800207775711,1.2103771550229805,-254.85816,-118.13
952,Hufflepuff,Camille,Cowley,1997-06-19,0,45334.0,523.5885462559287,5.3255693858931785,-5.235885462559287,4.273,-698.1529745644158,477.5052071653869,2.0014206810993143,1055.137248229683,7.6920835914827075,1.7346528526993117,-244.98615,80.46
953,Gryffindor,Michell,Dunne,2001-01-05,1,82422.0,225.06455284497335,-5.760075307964648,-2.2506455284497338,4.099,-454.154646538748,628.900204477085,-6.142969150757433,934.5467525262752,-0.2308618098050101,-0.0874233290580037,-253.78557,166.13
954,Slytherin,Reed,Cuevas,2001-07-21,1,34428.0,-635.9008718585746,-5.872088581233064,6.359008718585748,-3.556,-459.1132173929997,380.82339850169984,5.258079282082822,1064.5098153855702,9.652100387964593,-0.3659991662959686,-247.21761,-92.06
955,Ravenclaw,Christa,Dunn,2001-05-27,0,61943.0,-472.7201198656981,6.898846510994511,4.7272011986569815,5.858,582.0971705222428,620.2322369391757,6.030842265816302,1048.8309881223026,6.576090773395679,0.7194671738178378,-229.10443,-15.79
956,Ravenclaw,Kent,Soule,2000-04-07,1,23865.0,-553.7210996266564,3.4690121044769087,5.5372109962665625,4.154,251.51066221116017,592.8125530749684,5.13376337971747,1046.8602646204242,9.721068464967518,0.0848142358691277,-231.24257,31.14
957,Ravenclaw,Virgie,Lafleur,2000-08-31,0,56899.0,-236.52566790228585,5.0353774671679545,2.3652566790228584,7.273,260.1941044955001,580.6752829126533,9.46206522340053,1062.792040481129,10.067692297985012,-0.952846159805636,-230.6949,-63.56
958,Slytherin,Jamar,Parr,1999-08-27,0,69182.0,-354.49685597448274,-3.9288526326247606,3.544968559744828,-6.172,-390.22217382155367,418.4646065434931,2.4565518284853383,1041.4865300372674,7.144739667669415,1.5360161919736623,-253.03832,-42.87
959,Hufflepuff,Rosario,Sharpe,1998-09-30,0,27353.0,646.1651176276484,2.3588340946718853,-6.461651176276484,4.87,-313.8874464589395,392.261525633013,5.029713759500627,1041.7166969397251,6.352898753215627,-0.4021365798020095,-245.78743,6.46
960,Slytherin,Erika,Bedford,1998-09-23,0,82947.0,-298.1569469845353,-7.80238485222471,2.9815694698453528,-5.85,-298.8535327130918,442.6285900814125,8.306097603449167,1000.6896202062976,9.717223533867353,0.6556993819631077,-254.49946,-109.4
961,Gryffindor,Marianne,Frazer,1998-11-21,1,71542.0,414.8577755386176,-3.55416380683258,-4.148577755386176,6.94,-362.26545888601873,594.784102659589,-6.0551398439838025,947.4751218401416,-1.8154187455447173,-1.9216806586795592,-251.18273,159.88
962,Hufflepuff,Thomas,Fredrickson,2000-11-26,0,61034.0,371.7077026272131,5.9133016965237175,-3.7170770262721313,4.469,-637.7852729585289,389.7354109657233,7.503074078348831,1057.9235743980994,6.082025553751218,-0.5648050419951386,-243.20911,-46.57
963,Ravenclaw,Dawna,Mackenzie,1998-09-20,1,56733.0,-480.4605365494508,5.214439313485423,4.804605365494507,4.817,356.9902967108857,607.960187757601,4.070754171499156,1044.8401349233604,6.416299681631478,-1.2434954286922375,-232.05895,12.14
964,Gryffindor,Dee,Faison,1999-07-15,0,42253.0,458.3785442598664,-6.6630559872522985,-4.583785442598664,4.571,-631.2686930035663,541.425350945355,-3.5464051920793165,949.0769652308884,2.797369175780425,0.2980358981546199,-254.12503,154.27
965,Slytherin,Alva,Keen,2000-05-31,0,53941.0,-282.7292326261387,-7.1613642857436215,2.8272923262613867,-5.613,-533.164841508379,416.7667305343037,5.0131393300296105,1069.2899928594552,12.837806214190678,-1.0150844457740724,-253.30657,-80.69
966,Slytherin,Vincenzo,Straub,1997-05-26,1,46536.0,-587.8473196472131,-2.1225033025330133,5.878473196472131,-2.213,-633.2223655685973,407.5755389470678,4.139196113263842,1044.6377162381457,6.964780729078544,0.0508609580266518,-245.73167,-41.66
967,Slytherin,Kasey,Shelly,1999-12-18,1,26817.0,-659.3421076030301,-6.681573626802497,6.5934210760303,-4.612,-512.6424624043893,380.7298598491758,6.134738800339933,1072.0923333067908,12.091634115262414,-0.4982923191202627,-247.60274,-94.2
968,Ravenclaw,Sofia,Mckay,2001-08-06,1,63226.0,-429.1239287884269,7.344891705455869,4.2912392878842684,5.494,131.97839157465285,590.0587377820518,4.647158125289024,1024.3763354439027,4.336143867221414,0.0013506513241754,-231.95868,27.37
969,Ravenclaw,Katheryn,Stover,1998-06-08,0,53207.0,-486.8851719742024,5.070908138854327,4.868851719742024,5.067,786.3797263112535,620.5702413395477,3.046688770789137,1059.1112481555847,5.897607917285782,-0.7906770000776073,-230.60789,-0.55
970,Gryffindor,Darryl,Matthew,2001-01-28,0,60698.0,470.11887089019166,-5.164334045477509,-4.701188708901916,5.547,-132.1994400396955,616.9408247172803,-3.4931193492824524,963.3682646230012,3.2778293052892726,-1.069742383803013,-251.06188,136.32
971,Hufflepuff,Deloris,Peachey,2001-05-15,1,60213.0,438.9870201120729,6.81843470295922,-4.389870201120727,4.827,-483.60430581628685,400.8942576083167,4.893938400493345,1045.3980407593012,3.3167072985608166,0.1338535930030366,-243.49307,-6.24
972,Hufflepuff,Dennis,Passmore,2001-05-24,0,41407.0,625.6640113961265,4.049630906264079,-6.256640113961265,7.62,-557.2035552142402,425.9171227831808,4.003928992640529,1053.2979418670263,5.589494322388608,-2.347333733919823,-243.50362,15.26
973,Ravenclaw,Kimberly,Dent,2001-02-18,1,33918.0,-665.8985930022399,4.3559934069922095,6.658985930022397,2.793,378.330749027497,561.5433484130608,4.132270450273735,1032.5928494261027,5.867533009987688,-1.6317377945135387,-232.13026,22.77
974,Gryffindor,Isiah,Abreu,1997-03-17,0,50733.0,531.6531496554294,-1.6910222043685477,-5.316531496554294,8.561,-245.13011445635576,656.6807117407045,-5.109491822377021,983.7556588152088,3.746671361487688,-0.4419560840836211,-246.45977,188.39
975,Hufflepuff,Dwight,Bosley,1999-01-29,0,82499.0,25.86766088304921,6.824788777419107,-0.2586766088304921,3.216,-690.0613730810628,421.4552535482572,2.9288345853108013,1063.8436387516394,2.4969614326488108,-0.6003294817530513,-243.15869,-20.39
976,Slytherin,Sonja,Gillespie,1997-08-11,0,51060.0,-374.5161909359178,-8.930238481063581,3.7451619093591777,-4.838,-335.102714554412,443.0590923278257,6.270508302497845,1052.6548969584533,13.172913274850927,0.8561114543618793,-251.87001,-94.91
977,Hufflepuff,Stephanie,Hackney,1998-03-28,1,50395.0,489.4217670746675,3.4146834610478884,-4.8942176707466745,4.935,-340.6188577786777,442.0216518796211,2.800538241316921,1039.170661005052,4.415497426900858,-0.3755688018189505,-245.28454,23.82
978,Slytherin,Hershel,Means,1998-01-19,1,50778.0,-432.8825727057795,-5.122945299049295,4.3288257270577954,-6.265,-581.899491020954,392.4772235902512,3.36725902446894,1074.0083665186348,10.576018359901386,-0.0828126392491375,-252.09759,-62.84
979,Hufflepuff,Eve,Kelsey,1996-11-17,0,70696.0,254.5679146689453,2.14496964853148,-2.5456791466894533,3.581,-686.2097723511922,399.2261134252395,6.45162652930141,1074.953604457726,7.343701129523331,2.1819364690604006,-245.84529,-79.97
980,Ravenclaw,Leonard,Jude,1997-06-30,0,51896.0,-637.5688086461298,3.5089661272492587,6.375688086461299,4.378,468.6002595094968,570.4574586978267,6.518352582808332,1055.5903571936285,7.363749184214733,2.211325605788025,-231.08758,-52.91
981,Ravenclaw,Curt,Bradley,1998-09-14,0,33560.0,-253.8255152297972,4.8506481389869816,2.5382551522979715,6.558,528.8271014477434,586.4470525761976,5.303163323336404,1066.6367268018107,8.675478603723104,0.9448491817171524,-230.57542,-2.71
982,Hufflepuff,Dalton,Mcdermott,1997-04-26,0,25473.0,609.2182293233068,5.698297928583733,-6.0921822932330665,3.595,-347.5164679673982,363.7554319016304,4.1664695091873565,1037.4480632922823,4.160030625046616,0.2562083055594319,-245.17657,34.98
983,Hufflepuff,Leslie,Perron,1997-05-01,1,37290.0,565.2933002035113,3.3230126428725786,-5.6529330020351125,6.745,-386.832983545888,423.0644431796627,6.193890580944315,1040.4712156555977,6.454055776768643,0.579076032049368,-242.983,-5.44
984,Hufflepuff,Nestor,Tafoya,2001-09-16,1,50022.0,585.3039945003869,2.6414791550901366,-5.85303994500387,5.363,-220.0137430909328,444.868756616538,9.462051565064003,1026.6710847182142,8.489316357009745,-1.0167449911443314,-243.7439,-40.45
985,Hufflepuff,Murray,Evans,1996-11-27,0,27490.0,813.0632878604108,5.461871229193838,-8.130632878604107,5.011,-466.1214917823689,361.4712485091361,1.8117964969505964,1049.950769915252,3.3816619298077413,-0.4267393780633733,-246.94736,52.84
986,Hufflepuff,Lauri,Nieto,1998-03-19,0,48017.0,530.9722434660815,2.741485709135787,-5.3097224346608165,7.082,-814.5656329029581,411.5496493243264,6.307597410721727,1076.4410720682945,8.684715524996168,-1.1342062362161294,-243.92184,-36.54
987,Ravenclaw,Gina,Crittenden,1999-05-28,1,71585.0,-459.2084638440165,3.090355519970724,4.5920846384401655,5.991,415.3412663192794,626.8718708775227,8.012972768379969,1037.8480228834574,8.457596346927861,0.2944406010854779,-231.79284,-54.81
988,Gryffindor,Darrin,Lees,2001-10-20,1,48662.0,430.69893543873815,-4.163496249390317,-4.306989354387381,5.13,-841.6016375545587,575.6337077886376,-7.868142329078879,931.3968112213046,-0.7506760294830093,0.127564674496361,-254.13797,239.94
989,Hufflepuff,Kelsey,Shelley,1998-01-12,1,44486.0,631.3905367872325,4.437097975367126,-6.313905367872327,3.138,-267.5158029724168,365.67727903227166,4.324503724452772,1037.1034206238396,3.4792273796643247,0.3241219822713114,-247.29347,-0.46
990,Hufflepuff,Jeramy,Wolford,1998-05-10,1,81344.0,330.670397762516,4.203044372303693,-3.30670397762516,4.872,-430.0420441774072,397.7419579954101,3.3508290218330705,1054.860326231378,1.397983304169696,-1.6410528724422804,-245.65367,-52.94
991,Slytherin,Troy,Burden,1999-02-24,1,42853.0,-476.34033810220507,-3.1211499050517912,4.763403381022051,-6.835,-539.0390324709998,398.5420128277804,2.195020838940909,1066.9710027089427,9.584011382834026,-0.5132928663897611,-250.85195,-20.9
992,Slytherin,Stan,Taylor,2001-01-31,1,74149.0,-355.440120434501,-7.980926180152303,3.5544012043450106,-6.254,-439.8923752663398,407.0094208786669,5.919075159243414,1047.519168946304,10.434248149287049,-0.5068806034235764,-254.81898,-117.52
993,Ravenclaw,Raleigh,Boles,2001-03-20,1,46705.0,-550.0742802067822,5.8779724232383215,5.500742802067821,4.351,569.5478629674261,608.2375584474199,4.810343470039537,1059.1231318374312,7.6735091747771875,-0.0463258852266251,-229.85248,1.75
994,Slytherin,Russel,Curtin,1997-01-09,0,33917.0,-691.6180587401633,-5.424277696525572,6.916180587401633,-6.541,-583.0712383362926,333.3277714655556,6.143255659199871,1069.555372768862,10.257399396034767,1.2433957550534984,-249.34071,-105.45
995,Hufflepuff,Mike,Rudd,1999-02-03,1,51472.0,365.48795862369286,7.2970032135200995,-3.6548795862369294,5.31,-588.7766734985984,370.01147214766974,5.339648239540375,1054.5487563373454,3.1567013017224883,0.6200548691263414,-242.09362,-17.11
996,Gryffindor,Frances,Bock,2001-04-20,1,39169.0,352.96238513956223,-5.777552192951159,-3.529623851395621,4.228,-805.679997770465,585.7000839893607,-6.117984893494247,939.8831706107352,2.5959792617851827,-0.1678531104974396,-253.66158,222.95
997,Hufflepuff,Josefa,Wynne,2000-10-28,1,38510.0,598.8841399569666,3.5420548566729915,-5.988841399569666,6.131,-380.5335022987911,390.68213322228144,5.043368263099642,1044.9456900399746,4.817679551248926,-0.0651156963755062,-244.43958,-8.81
998,Gryffindor,Tiffany,Titus,2001-01-19,0,75760.0,445.019170960777,-3.3957796319437588,-4.450191709607768,5.372,-488.6015651070621,631.7188664246246,-6.840180680463887,949.659333219118,0.3051585673801797,-0.8853919672631703,-252.81478,194.67
999,Gryffindor,Tammy,Doyle,2001-01-24,1,37740.0,756.953234982765,-4.591389814344467,-7.569532349827651,6.263,-129.72131028559323,592.0008399580345,-2.6688513929669626,966.2699764904988,4.9486003061717225,0.5114141425201535,-251.23498,158.75
1000,Hufflepuff,Isidro,Maclean,2000-08-18,0,30704.0,560.019570580477,5.874608719209545,-5.6001957058047696,4.055,-412.2703395865476,357.03381226885665,7.296204152859369,1039.7136493232422,5.639928119587622,0.1496069745533622,-243.70857,-7.83
1001,Gryffindor,Colleen,Hairston,1998-11-06,0,34030.0,704.802406423848,-3.743425919167122,-7.048024064238478,6.278,-328.52890084922706,581.9644624640273,-5.368728442361253,951.8617793729196,2.165922109465672,0.5755691870981808,-251.8783,208.46
1002,Hufflepuff,Anita,Mccall,2000-12-15,1,25188.0,445.1995866626294,7.4228199600974065,-4.4519958666262935,2.204,-165.92586153433862,410.2003137607887,4.9680072538143865,1014.1892862293048,4.4612610387465965,0.9916992176219582,-242.86122,67.17
1003,Ravenclaw,Marybeth,Tam,1997-01-23,0,50587.0,-424.2223399204543,5.51486692686905,4.242223399204542,6.004,633.954001218519,631.9235524303472,5.361209925527799,1057.5207217457732,8.169891029990437,0.9750531978520826,-229.39669,-4.26
1004,Hufflepuff,Fabian,Bloom,1998-02-09,0,36746.0,682.2729171445285,4.184910184834649,-6.8227291714452845,3.721,-304.51382923942697,334.09609989333217,6.364397246634972,1042.9634361983583,4.516180533614796,1.38280770565143,-246.69288,-29.6
1005,Hufflepuff,Gayle,Bolling,2001-08-11,1,40196.0,712.7582550333681,1.6848932004853865,-7.127582550333679,9.282,-412.1026744795474,422.838713109466,7.520979056042175,1045.8645466870098,7.2050840614435785,0.8786872964756607,-242.90271,-41.32
1006,Slytherin,Samatha,Duffy,2000-02-28,1,56297.0,-451.4602984736522,-3.070353028370747,4.514602984736522,-5.561,-411.8712922496719,413.68208890584987,2.7634763466103145,1040.3358181682356,7.133726215296763,-0.3482699310241329,-250.53828,-30.53
1007,Gryffindor,Marshall,Giron,2000-06-19,1,70010.0,258.9341614422865,-6.9778881954345175,-2.5893416144228647,3.878,-448.8955418218991,576.4728318633063,-4.468341367335189,942.2656196784624,0.5810204151038771,-1.0057692321753606,-254.28586,130.13
1008,Ravenclaw,Rex,Ault,2001-09-23,1,48581.0,-564.9746891830837,5.687591590595952,5.649746891830838,4.305,416.2826166615274,560.6552084284401,3.944574607944,1045.354642118754,4.578843137842154,2.127195263979941,-231.56656,-0.04
1009,Hufflepuff,Carmel,Adams,1999-08-19,1,44517.0,498.6249607930805,6.951314851930312,-4.986249607930804,3.697,-491.3222212134117,433.9123413531423,3.722084797776253,1037.377643064131,5.212281266118582,0.4826586598895589,-244.00415,57.52
1010,Ravenclaw,Barrett,Sweeney,1999-12-07,0,63993.0,-608.0960751168496,6.569062969217943,6.080960751168496,4.077,251.27359139945088,588.5024064531202,7.232961119872513,1032.5383618498104,6.53931051788833,-1.1012160637259327,-230.78552,-17.99
1011,Hufflepuff,Tommy,Stidham,1999-09-23,0,22234.0,606.9486838690523,3.831080894678415,-6.069486838690523,6.97,-665.6972148784017,489.32563657111433,8.227162283089786,1045.8429501714434,12.759779262447717,-1.7055893774954642,-240.92007,41.67
1012,Slytherin,Franklin,Groves,1997-06-25,1,50338.0,-585.0417818820745,-5.00457302726304,5.850417818820745,-2.893,-625.0853929814264,382.5045121570874,6.080210001723538,1052.7014639953843,8.636264155657889,-1.493354491229113,-247.77766,-99.74
1013,Slytherin,Lourdes,Shivers,1999-01-28,0,49402.0,-412.4163307060315,-8.038819866235476,4.124163307060315,-4.159,-555.5584039400057,412.2427663893615,8.714694433311433,1047.1252674660834,13.33790236701276,1.4737280443302048,-250.58543,-115.95
1014,Ravenclaw,Alyson,Vickers,1997-02-03,1,24776.0,-351.6719144761928,3.770242332450112,3.5167191447619293,6.152,431.3458763080073,578.8880920158023,7.1300260842944905,1058.9559722433894,10.240073430253204,2.496775228865992,-230.08045,-12.09
1015,Slytherin,Garrett,Getz,2000-04-09,1,48966.0,-404.97960787717005,-6.6959638949128735,4.0497960787717,-5.821,-232.6937346326487,438.1783632671943,4.243040795326908,1045.5443033349936,10.73670013479892,1.0578946091043815,-251.55271,-56.57
1016,Ravenclaw,Saul,Thornton,1999-04-09,0,44461.0,-634.5530558297852,4.406646398938522,6.3455305582978525,3.731,329.19735784359256,600.6131942533118,5.6272457809782335,1049.334591410357,8.649244939944197,-1.0166367405590877,-230.97694,1.05
1017,Ravenclaw,Tiffany,Wagoner,2001-05-05,1,86223.0,-586.7370429925737,4.2315510143819,5.867370429925737,6.517,908.5604665658624,745.3962198761234,6.25148176975978,1076.7616538206512,11.082703138757177,-1.0812281899315972,-227.55277,-51.78
1018,Ravenclaw,Lauretta,Edge,1997-07-18,1,52042.0,-274.6943907771537,5.74263434962582,2.7469439077715374,7.068,356.06261058695014,593.5563653117288,5.546199110910349,1057.5853016636229,7.324133539134237,-0.9560842764329924,-230.88735,-9.45
1019,Slytherin,Les,Asher,2001-06-18,1,37829.0,-560.1849632253604,-4.6058394412350525,5.601849632253604,-2.965,-475.193068154185,429.259215630373,5.23672305778067,1044.5889583769392,9.9042923973726,-0.1098000089393459,-246.50998,-49.7
1020,Gryffindor,Richie,Mcmanus,1997-07-06,0,51384.0,373.8515940522303,-4.920899674210428,-3.738515940522303,5.275,-394.97918815415056,604.8468443021218,-5.935517155330037,947.7522757120424,1.2457114583224138,0.9346919963421604,-251.72993,189.47
1021,Hufflepuff,Alice,Novak,2000-06-27,0,64855.0,503.2115159399386,5.114974549596256,-5.032115159399386,6.342,-928.1155973514004,518.1445520721857,0.4861756361102936,1071.4185739077222,7.620085143039273,0.4627903828370695,-244.66899,76.83
1022,Hufflepuff,Ivonne,Binder,1999-12-03,0,80251.0,209.9412917917984,4.801150623947773,-2.0994129179179835,6.005,-869.4265838493643,353.9804921454713,5.560624366609385,1090.2901701302542,3.5240943965204985,1.09007489940156,-243.62155,-103.27
1023,Slytherin,Shelby,Hough,1997-11-01,1,71379.0,-341.747360176531,-6.975315210680579,3.4174736017653102,-5.299,-359.0531927168223,413.02339796903,4.040321577288149,1050.1262717130917,8.722122161538094,1.2454291936901412,-253.75329,-95.42
1024,Hufflepuff,Denver,Whitney,1997-07-05,0,49006.0,528.2431617581877,4.766665879152375,-5.282431617581877,7.129,-330.8767893288844,391.4918696715426,5.402781110087174,1039.048759201674,2.8139156254795576,0.5384348496963874,-242.76544,-24.64
1025,Ravenclaw,Lindsey,Horowitz,2000-03-25,0,49372.0,-509.17096516713167,4.504158548735783,5.091709651671317,5.235,781.3400795849562,610.5440738089644,3.6233979398683935,1043.5971305601606,5.199780639284759,-0.3535212740197531,-230.6434,-0.76
1026,Ravenclaw,Nita,Girard,2001-10-22,1,48294.0,-563.2351042284749,1.0608848207275274,5.63235104228475,3.858,516.5329117837258,646.4341550089711,4.465630541344155,1040.3915896780177,9.451016026288135,-0.2472246374383316,-233.20823,6.49
1027,Gryffindor,Ivory,Pendergrass,1997-04-28,1,38984.0,316.81384089828214,-7.976095712394472,-3.1681384089828213,3.168,-538.7346273222963,589.2382289351627,-3.260270315751523,945.7826886699391,5.359299611376414,-1.8326926365159544,-253.72956,168.14
1028,Ravenclaw,Gaye,Kimble,1999-02-14,0,26901.0,-726.3682913470552,4.677357029886262,7.263682913470553,2.2,205.22391378228284,510.2795637927819,3.81496806833581,1021.832179549628,3.838182819142466,-0.2672233147398548,-232.93177,28.8
1029,Hufflepuff,Vicky,Soto,2000-02-17,0,66804.0,439.9703477346477,6.840685046253974,-4.399703477346477,4.533,-604.9600058233093,393.3358859888136,6.3911850252482125,1055.3999459844451,4.757301269189352,-0.4685155627181513,-243.78583,-32.65
1030,Hufflepuff,Curtis,Nunez,1997-09-17,0,19531.0,860.8581858275784,5.481710745693885,-8.608581858275784,5.329,-371.1708513963712,345.05035969230613,4.734478040721599,1039.40969178467,4.360911893648208,0.4363884612584624,-245.79261,30.0
1031,Hufflepuff,Dionne,Ingraham,2001-07-27,1,45798.0,569.6420083188548,3.683741655218464,-5.696420083188548,7.054,-289.03645980943526,395.385607815368,7.330429213285497,1036.0313837004385,4.722282456014426,-1.6828618722156967,-242.86968,-42.43
1032,Hufflepuff,Easter,Searcy,1999-11-21,0,22478.0,686.3663232368143,4.136436183201751,-6.863663232368142,3.918,-359.3903459490467,384.457200777486,4.402631048777292,1039.5607604702896,6.071670950337262,2.445931565644272,-245.97086,37.5
1033,Hufflepuff,Ruben,Hyman,1999-01-24,1,32438.0,560.4051820817298,7.271341113950418,-5.604051820817298,3.446,-495.6859708829167,388.92350621679526,2.9165886931839013,1042.1480494992684,4.100150425634417,0.2836319210846385,-244.67567,63.26
1034,Slytherin,Lia,Layton,2000-06-27,1,50425.0,-473.15333626619474,-5.720582189795562,4.731533362661947,-8.724,-570.9273774822223,358.79774496285035,4.519683858522678,1073.1198497777557,11.227247974922095,-1.075359347753068,-254.08147,-83.95
1035,Slytherin,Luisa,Ritchie,1998-05-25,1,57874.0,-508.8245939218468,-3.8937956662399262,5.088245939218469,-3.18,-552.4140978589955,413.54249483875503,5.921992790111152,1028.2909137899812,7.743977376097843,-0.4776266764465503,-248.24301,-68.3
1036,Hufflepuff,Della,Kirkwood,1999-08-06,1,32756.0,536.5960633097072,5.677575927684744,-5.365960633097072,4.552,-487.3463042882887,426.856959133828,2.8780325629951125,1042.3237376512184,5.398599029507438,0.0435495989848192,-244.07179,64.01
1037,Gryffindor,Cecil,Jeffries,1998-04-08,0,56105.0,215.4958686986276,-7.233034199427704,-2.154958686986276,3.016,-740.7456840141043,581.3581250184477,-3.3375756774330045,976.5864959164168,5.860847775956165,1.2821856071708495,-253.60766,132.23
1038,Gryffindor,Kimberlee,Brand,1998-05-06,0,83705.0,106.0725568513047,-5.78620830489808,-1.060725568513047,4.275,-486.5985508014281,598.5605098737682,-6.462696642139315,949.6907480557588,-1.2950708670012303,-0.4392123546353674,-253.10627,137.77
1039,Gryffindor,Ariel,Lilley,2001-04-14,0,65375.0,409.0442859804414,-4.009561834259987,-4.090442859804413,5.396,-496.6900378807293,633.8985207014142,-5.844052919310196,956.2025398705466,2.2458816591726807,1.6424325441825411,-251.8144,190.15
1040,Ravenclaw,Leone,Loera,1997-07-16,0,69621.0,-428.9247659654682,3.656738947304884,4.2892476596546825,6.107,491.9954225178289,610.2223477077771,3.4418056307040565,1042.0963954520048,4.542265871658861,0.1520563994368871,-233.07807,-17.24
1041,Ravenclaw,Augusta,Graham,1998-01-01,1,32682.0,-507.13815171078767,4.822126203106525,5.071381517107874,2.926,436.54852715314905,570.7156402745386,4.387752640137209,1042.0848514547251,7.263357842682687,1.9940905169968888,-232.46216,26.79
1042,Gryffindor,Christi,Dykes,1999-04-18,1,73048.0,678.3556722045257,-4.312118224021038,-6.783556722045258,4.584,-337.22494421772825,650.3714053581825,-3.77714413938664,955.900916001297,4.823160852936686,-1.087742333421018,-253.95703,173.76
1043,Gryffindor,Terry,Guillory,1998-08-02,0,56742.0,628.3662708564927,-6.135076187737745,-6.283662708564927,3.67,-405.3920700448458,592.9770505302496,-3.352329965631188,947.1935145400276,4.258818294944042,-0.0370190441341481,-255.42444,163.21
1044,Gryffindor,Fermin,Shockley,2001-03-28,0,65146.0,610.4820825451156,-4.617785025903085,-6.1048208254511565,2.952,-870.8358150780159,613.4637715166863,-5.792643074397542,952.1037346937104,4.454273079802833,-0.9332098608633946,-256.97819,218.63
1045,Hufflepuff,Melba,Cornelius,1999-04-11,0,54668.0,695.2269816030847,2.896079526803168,-6.952269816030848,7.129,-640.1814299963874,427.77331828120896,1.958259201725752,1065.9479489501907,5.151495461162232,1.6899106834735174,-246.58968,11.84
1046,Ravenclaw,Dena,Bowles,2000-09-28,0,65606.0,-670.0701905276684,3.352183650034493,6.7007019052766825,4.426,400.0097540200678,603.7964975591958,6.147707132329693,1036.8610500374796,6.574341934269882,-1.5188882427108676,-231.80143,-38.42
1047,Hufflepuff,Wilfred,Sheffield,1999-07-18,1,45501.0,477.99421221248673,4.637622394113754,-4.779942122124866,7.123,-663.6512708257545,458.4435171075445,3.3515709277657284,1056.8034218127268,6.365765608978252,1.5653780027500086,-242.50524,34.4
1048,Ravenclaw,Jere,Bogan,1999-05-13,1,48008.0,-799.9813302797894,2.9805633351187333,7.999813302797898,2.753,608.3502143086955,618.4295808990122,5.255572927891633,1045.339945644134,8.140323593405379,0.3763849355835932,-230.72544,-15.19
1049,Ravenclaw,Johnnie,Lassiter,2001-02-12,0,26481.0,-473.68241222724856,8.621103828817553,4.736824122272486,4.625,755.8079869500003,572.238194739632,3.40898013276348,1074.1389547285896,6.228636706081931,-0.1325045144176867,-227.73971,26.56
1050,Hufflepuff,Brandie,Lerner,2000-09-22,0,69453.0,255.0715023645848,6.028532222204047,-2.550715023645848,2.563,-387.5187395105616,435.3374756614272,0.8074719172619016,1040.8687643790856,1.4518819645126773,-0.8156929356876479,-245.53957,33.64
1051,Ravenclaw,Tanya,Farrar,1997-12-08,1,62709.0,-638.69596898903,7.470054764273232,6.3869596898903,5.546,626.5937822029707,615.4691648046304,6.007498761522866,1049.0836640609857,5.636514137695702,-0.5061606168904991,-227.63075,-23.64
1052,Slytherin,Napoleon,Silver,1998-07-09,0,50301.0,-483.28092548116086,-2.5663561306884786,4.832809254811608,-4.427,-464.006434405556,416.8643687445887,4.502794566455741,1027.4394086052685,7.443034964685812,0.0361926425517664,-248.43755,-30.25
1053,Ravenclaw,Shari,Bernier,1999-12-02,0,82081.0,-426.1930940699002,5.875781361404281,4.261930940699002,7.068,294.93176844921487,615.3352317404298,6.926695546574469,1052.0075300988892,6.533136011329013,-1.3444192849821268,-230.69812,-52.58
1054,Slytherin,Dorsey,Creighton,1998-10-04,1,46746.0,-437.9113389902176,-7.417685485938753,4.379113389902177,-6.856,-330.7910029635138,404.71388740571854,5.989232310226504,1049.1884725640696,11.860277113048534,0.2318409294682612,-252.4308,-85.84
1055,Ravenclaw,Latoya,Gifford,2001-06-23,1,20878.0,-559.042646527002,5.490145287995614,5.590426465270021,4.027,480.8187708116917,559.9547663249822,2.6059162585926856,1044.688690905985,5.412885612425875,1.3831816870886608,-230.72708,47.97
1056,Slytherin,Morton,Grantham,1997-10-16,0,44176.0,-570.2679036262649,-7.022451662279181,5.7026790362626505,-3.426,-626.710518112532,359.8122093281225,8.74704801658505,1054.7090096783563,10.98167567225106,0.3396527271812204,-248.55556,-140.12
1057,Hufflepuff,Kristine,Burdick,1997-06-29,0,58367.0,449.4572760961152,6.485563059859111,-4.4945727609611525,5.835,-427.2751083386361,352.6472816767297,5.321489028462067,1047.2751240920068,1.245529776066003,-1.3888926443832548,-243.25635,-42.01
1058,Gryffindor,Pablo,Rome,1997-01-20,0,57921.0,299.3993933577658,-6.240972961367115,-2.9939939335776584,4.485,-345.6658315110093,594.9090033547278,-3.816181092356077,967.106509768812,3.4425646628952773,0.217319820640249,-251.84858,130.93
1059,Slytherin,Genaro,Keyes,1997-04-04,1,40611.0,-531.3862628861152,-3.389722905297587,5.313862628861153,-5.633,-643.5569098692713,380.0436819923186,3.0589468070787933,1075.053589318822,9.629758130162784,1.5523060077332609,-249.56645,-45.64
